Flow Rate (L/min),Inlet Temperature (°C),Outlet Temperature (°C),Delta Temperature (°C),Pressure (Bar),Delta Pressure (Bar),Power Consumption (kW),Vibration (m/s²),Ambient Temperature (°C),Time of Day,Cooling Load (kW),Motor Speed (RPM),Regular RPM (RPM),Energy Usage (Regular RPM) (kW),Optimal RPM,Energy Usage (Optimal RPM) (kW)
1287.1346474483566,36.441350703914594,29.8025324090304,12.066877084605435,4.888731872748164,0.3113928003838188,14.109836421576842,0.3727056226365244,30.317083756575315,Peak,54.94151448935318,1249.763794607303,1500,43.107824840695606,1062.2992254162075,30.17547738848692
1147.9175279631736,41.1948932266735,27.016143942781706,6.927520104127122,3.396286041340962,0.4511276690280286,36.45494945501444,1.1694569434386135,25.1335879982746,Peak,39.25790682950084,1686.8106462198684,1500,40.66905749688594,1433.789049286888,28.468340247820155
936.8437102970629,47.15869827994658,30.204227358715073,11.883967049269083,1.9668549283652719,0.4243965092220957,21.649943010802296,1.3758409850540225,37.23958161667143,Off-Peak,71.81371075467905,1038.0584141090835,1500,58.54646069842898,882.349651992721,40.98252248890029
1417.7793420835692,43.338548949173614,28.540865890567947,7.723845792632895,2.3106201196865714,0.1303415143179683,48.05544873601911,1.182169207263341,26.673389823308543,Off-Peak,96.36674670564125,1278.397401618954,1500,25.18606860803198,1086.637791376111,17.630248025622386
709.2407909780627,38.70792646799503,25.570400496772965,13.320620967541508,2.2793436931678683,0.18078298975427598,27.44242448369219,1.3473702329999901,39.93220896882639,Off-Peak,69.79571676583531,1315.8530694894412,1500,49.60564664688202,1118.475109066025,34.72395265281741
938.2169728028273,49.062402287882755,43.18608292812099,5.837241331089099,2.3059773106530064,0.363084267662137,27.17459281556708,0.3194956233847145,36.59437737866772,Peak,96.33779507261892,1495.0674107869536,1500,52.74285162893066,1270.8072991689105,36.919996140251456
1049.5427649405376,44.38490401151664,25.16446262777783,12.731386728852776,3.6918566924472627,0.27740055302001665,37.12318040763725,1.004434271979804,33.700150264097715,Peak,47.50463719780917,1631.1718787837126,1500,39.542260691941536,1386.4960969661556,27.679582484359074
1184.104976325554,48.603304057251,39.721642886741705,5.999369065686196,3.123231712361665,0.21627992545876823,40.70274249224759,0.7783354237682283,27.31909626612396,Peak,93.20632566399,1582.132110131979,1500,20.25902708480213,1344.8122936121822,14.18131895936149
1677.7639420895205,40.55175946544331,28.04295773839033,13.81189236894309,2.5416967123465772,0.2674535424191916,29.02234952500546,1.9494003708562315,32.730894570898705,Off-Peak,29.005346593327523,1602.0976826332958,1500,40.97346024557277,1361.7830302383013,28.681422171900934
799.5106732375395,35.17808549586279,43.244592439992005,8.042045181350037,1.5963590749148664,0.2780798585082538,18.560036068468968,0.1942854749409881,28.916631112867133,Off-Peak,48.706753515014576,1153.909613042762,1500,26.14047715309519,980.8231710863477,18.29833400716663
1271.3516576204174,31.05653372729444,42.85591879179772,11.543933648305748,1.0885566517685836,0.4642209003286386,40.932345709024865,0.6667589858138537,28.78483786814604,Off-Peak,59.557698759243536,1729.3898189962251,1500,42.50282086762304,1469.9813461467913,29.751974607336127
1388.6218532930639,44.521697029677014,38.07802292738515,9.875022786202798,1.8753387103507704,0.14138331348198122,22.814050994945102,1.8895381687742718,37.44293874073728,Peak,72.24882706018334,1331.3189435688078,1500,49.54474474288553,1131.6211020334865,34.68132132001987
569.6756190799966,32.426059960110685,38.444682996012105,8.66303145262339,1.429885615874725,0.21189229872304602,17.004430771754304,1.968642748050226,30.70966635939152,Off-Peak,43.53113959589812,1008.8872247605506,1500,41.24285719315536,857.554141046468,28.87000003520875
1411.3172778521575,36.05550256543934,25.10678283939377,11.454418331834965,4.1417801234089575,0.3150259266330856,35.26560759700053,1.6673130546815538,31.76085705086206,Off-Peak,93.9391440346983,1534.47694566789,1500,45.23208041948434,1304.3054038177065,31.662456293639035
755.7861855309372,40.64941815767795,44.69743132227204,14.47522980551238,1.4499918312555415,0.37931477065223673,13.618146679614016,0.24439666363117768,37.644471066701776,Peak,92.27969673553278,1483.202239235612,1500,24.157821613203705,1260.7219033502702,16.91047512924259
597.5773894779193,41.28833175559495,42.55665207151629,5.412697473746219,3.8969129492273447,0.3522549155836975,48.854107003442195,1.1665745538527268,26.31685938578264,Off-Peak,83.94692903724498,1100.7661080713435,1500,23.88182907396483,935.6511918606419,16.71728035177538
1923.3283058799998,42.01166393974272,42.90212451460184,14.188528558831043,2.5426347591043306,0.4766570950949578,35.295890576485476,0.8602336860738875,33.919267796365745,Off-Peak,29.149001999338573,1767.894084327471,1500,54.03763028422386,1500.0,37.8263411989567
1948.448049611839,33.32510660699401,38.18489074101744,11.090816550210135,1.293513558975104,0.4182435699277893,49.435820836870235,1.6322598786212632,33.673235220595565,Off-Peak,26.26327609106278,1449.251544650172,1500,21.973194431738,1231.8638129526462,15.381236102216599
1712.5960221746916,37.59474809643297,31.895738573090732,13.073143007690524,4.250920197726343,0.32283073678977214,23.55573693914544,0.20454604758553324,31.37821853900013,Off-Peak,59.85051640954734,1375.411189047189,1500,31.37199855172044,1169.0995106901107,21.960398986204307
956.920653760056,42.34388454233933,42.87297298180962,8.838749534342776,3.3185222809464534,0.185873076669403,48.848206447615915,0.47454462812493403,37.44661962136139,Peak,81.22750045567335,1318.4977776299263,1500,57.50786316164224,1120.7231109854374,40.255504213149564
646.5081710095758,49.396377292675695,30.830338563023847,9.718429748376138,1.9430460514542922,0.2803496925608959,15.822489909144943,1.029470625822996,39.14335092003539,Peak,29.858871432900898,1167.8811027148931,1500,38.35468453999741,992.6989373076591,26.848279177998183
1526.3495397682354,44.552622753993774,36.254230866844054,13.68850751801164,4.578724697330672,0.377352897677791,11.627790893881137,0.39953055960087125,31.980037928704164,Peak,71.31499735488148,1762.2502473695617,1500,46.98154320201315,1497.9127102641276,32.8870802414092
1160.228740609402,48.452075141879156,26.99461944687765,9.148479698098232,1.1810332554822058,0.43518486993443395,11.319362418184102,1.4161587711191668,31.842205764975994,Peak,62.22843128818455,1561.7269112605359,1500,28.867614730197893,1327.4678745714555,20.207330311138524
683.0573522671682,45.244241166283544,43.439112602655,10.346595667490849,1.8072784327910516,0.483894489768955,28.594814823969084,1.6594577201656167,32.53095594506117,Off-Peak,78.07915357874978,1454.0829991402138,1500,30.82051521124958,1235.9705492691817,21.574360647874705
1242.7653651669052,41.83433937784801,27.815409155424266,5.201949230843329,4.008187711223444,0.3421811064551671,13.32016789914379,1.4385877978925226,35.846860462495926,Peak,54.83001809330143,1504.9601614373912,1500,40.36002189815535,1279.2161372217824,28.252015328708744
551.5827816728277,33.84046738272689,29.497936114608144,6.585980058380423,3.8375117212395566,0.310767746921773,30.48671536670407,0.9365390559159663,35.02090436048444,Peak,75.46372777760072,1672.33636676181,1500,45.524001931313684,1421.4859117475385,31.866801351919577
1863.9806031181731,43.33371303785026,36.1626831625643,11.416865079747998,2.157086774897912,0.10707676924845932,23.10002014035602,1.7689365658800278,28.342524238103305,Peak,32.76869371872511,1508.576224785181,1500,58.4184448435673,1282.289791067404,40.892911390497105
888.1699724000254,42.46759131919814,40.28186000425963,12.16976901063877,1.2480995014111325,0.12883962766007198,23.425159698964624,0.3616036502678892,25.95843022899015,Peak,37.167541858530306,1091.6725831770989,1500,42.97679882102783,927.921695700534,30.08375917471948
1493.783426530973,42.04938340914533,37.38702611872598,10.826009367844994,4.432312288899775,0.16244199905496012,35.42435986180679,0.5946433094081168,39.23881194725184,Off-Peak,92.26672510512034,1557.8361270599348,1500,23.838763917845274,1324.1607080009446,16.68713474249169
967.5666141341164,39.795717359764815,29.642678256003123,6.4331003627561065,2.2547905522796103,0.12190397247585123,16.523920246064808,1.0301254019793762,28.916046396005562,Peak,46.35000602379651,1451.8955007142154,1500,34.676772899342865,1234.111175607083,24.273741029540005
1280.1020317667162,40.57313207978551,25.018860850549807,9.454054285778348,1.7828536597130609,0.2603452955219706,40.66213481358924,0.21654333787057875,34.578950270358874,Off-Peak,98.84046518692406,1773.075286129898,1500,29.766703485110778,1500.0,20.836692439577543
1320.0654190149194,36.68885054236208,40.14301160614878,8.550947663631899,3.0642472894439083,0.2347514180555489,33.28123679114539,0.28180298497643985,37.426570041155834,Off-Peak,23.69636781200746,1586.9753717382591,1500,30.176048823013993,1348.9290659775202,21.123234176109793
777.2816832882905,40.38625385284607,44.704146518221876,9.956613440350884,4.640908797129789,0.3549416631473572,46.59778515390044,0.8551424062725069,29.504151258207795,Off-Peak,59.67006519623256,1275.2023327842094,1500,40.215497976274776,1083.921982866578,28.150848583392342
1954.3769416468378,33.951118113569564,41.19826240612181,13.703290345540942,1.1741863113735014,0.3142660431733611,24.593626150700935,1.8933839637956527,34.53150120485393,Peak,45.998973155708214,1108.3182811262209,1500,32.6666569268584,942.0705389572877,22.86665984880088
1662.6992350416717,46.10348794720754,34.2041323631323,12.758614386586519,4.0632163521235505,0.3383883037551439,49.30859968268502,1.8259860172263005,26.618503617238375,Off-Peak,99.6772029640738,1385.824473975527,1500,31.572355325680963,1177.950802879198,22.100648727976672
1909.2484123462837,33.71553909397416,43.07534522798213,5.8398950138915895,3.2898929117548357,0.2887908811750617,33.033105868560924,0.985352230728981,39.54897166563491,Peak,99.2027805091696,1543.4834246494263,1500,58.72075843785783,1311.9609109520122,41.10453090650048
1842.2410256414732,31.699325797789328,33.196953462367,13.903091977745643,2.7017964662072678,0.21109485942170286,48.93607824750135,0.3701012345703871,25.87237412575939,Peak,38.81946334823457,1141.820414325539,1500,43.35834504579635,970.5473521767082,30.35084153205744
1396.8499682166278,38.72492052714315,35.498681684869354,9.717671511498235,3.97632177642024,0.48113012597859084,11.082426161884612,0.43840454632102765,31.572620107614647,Off-Peak,41.38055037457087,1519.5554194308133,1500,30.47115317054551,1291.6221065161913,21.329807219381856
1882.8113525346753,43.16614879012124,34.54259534791366,12.438621448859983,4.863297697766529,0.1345636639040556,39.11905289649552,0.8173375037573417,33.05228863090035,Off-Peak,79.97377749736376,1660.4894064103246,1500,31.03477702680435,1411.415995448776,21.724343918763044
632.7387530778792,38.754336498670824,33.9524774533105,6.400392312643522,1.916824844650764,0.47555639978612285,42.66486097170945,0.4991409706648846,36.85722667995046,Off-Peak,91.17395451154326,1125.6401427076676,1500,52.44112453223684,956.7941213015174,36.708787172565785
793.9742936287178,35.53508263902617,40.50381538587811,11.707195257070481,1.5745894602884785,0.22449521874589387,12.126931467059503,0.25765362934171787,26.81692775608632,Off-Peak,73.09575902839347,1564.6285628861474,1500,55.459033008884006,1329.9342784532253,38.8213231062188
567.8409333658071,41.163423677808815,35.53537814538984,7.363260176094579,4.651526980890788,0.305064578146919,33.15878656064983,1.3801772186879946,31.612119607827648,Off-Peak,89.17671640490906,1054.606106879852,1500,47.16124820882047,896.4151908478741,33.01287374617433
987.9954961448965,36.940046708244,31.334342440504322,9.383808971409316,3.675812309829215,0.14353692913101845,42.07769174357794,1.2047524118061201,29.495673543151785,Off-Peak,25.06339643165825,1006.3600663093869,1500,37.25787298059295,855.4060563629788,26.080511086415065
1083.015934534223,48.65735380253266,30.163163353169566,5.168628700821044,2.751944086247864,0.1283724273484037,32.441549008922905,0.6534638401583616,29.6801607354001,Peak,71.24227851172748,1026.1077490624525,1500,50.58296042754971,872.1915867030846,35.40807229928479
907.0235476608439,48.45290279207144,25.754946339348667,6.516106379304761,3.2930382810571324,0.27181817948744114,12.552543616218665,1.580001926849378,36.68181874097876,Peak,76.01367113365569,1505.2036621145528,1500,57.49527565471753,1279.4231127973699,40.24669295830227
1743.106263727894,40.04743639944191,36.66390323766092,5.920804931236198,3.982455620704976,0.3966789505518713,37.73788963593246,1.5743028866410855,25.081914175477497,Off-Peak,35.225525045176994,1778.68964214735,1500,26.648022694652308,1500.0,18.653615886256613
1035.129990040384,36.55767988036517,29.599228308020685,7.397441729382584,4.092127594822869,0.20774591101941958,12.423876586932344,1.0329037434042474,36.236254620039496,Peak,82.23761674596844,1617.097801711802,1500,54.46822593266083,1374.5331314550317,38.127758152862576
921.4017645310712,44.74264827913278,27.96267844032766,6.0001809002432225,4.679576723275858,0.324939155574128,42.69875580065754,0.2834118554725984,37.15597645184659,Peak,95.54121357610848,1203.527408032398,1500,53.952904733718576,1022.9982968275382,37.767033313603
1314.0441247373728,30.734258869661332,38.07659927655355,11.919100266195619,2.7073711555824906,0.21146013620912735,11.721367332267775,1.8450918601925794,38.52043365763103,Peak,91.83731938224527,1057.3509492006783,1500,34.660078494266706,898.7483068205765,24.262054945986694
711.386337462144,39.49538012087302,38.624185156430975,5.290399022092194,2.17364364007758,0.25544522435721634,15.495895240414832,1.3704549947278455,34.40322704845725,Peak,39.59739343306712,1493.3233031943848,1500,31.671444375470863,1269.324807715227,22.1700110628296
1703.2954711310595,36.72646788540667,40.04309784515332,11.17740500624998,3.5586570671593676,0.46257852738952987,21.00430362093074,0.5693965563887068,30.00182992408362,Peak,45.91941103777489,1002.5831081218009,1500,42.6124058431395,852.1956419035308,29.828684090197648
611.8259655196563,48.410717702051095,35.07153792677183,6.407078308255743,2.6629115971181214,0.44233585019796784,35.334591690432,1.2598636393650307,31.40852098823306,Off-Peak,59.9689095156997,1634.0684994176381,1500,30.891751156311933,1388.9582245049924,21.624225809418352
1980.3304049007759,30.24006054545365,42.88109210407773,14.451614571778968,3.3783938157959117,0.30640701736705195,49.05436398525224,0.8695408420724974,39.54604123431144,Off-Peak,32.66889474244557,1194.496420607138,1500,25.81509221199984,1015.3219575160672,18.070564548399886
1658.367153944986,41.05629751436698,43.72685506796456,14.330940731098543,2.6799431938238008,0.19524225098883152,14.712914104797377,1.3071643154983201,38.217802396537785,Peak,96.31625304930205,1239.373660779934,1500,58.12315622334501,1053.467611662944,40.68620935634151
798.0735223012587,44.81327162133252,41.14741879584979,7.255031025209626,1.611983146712698,0.17727356509320913,15.708306768556737,1.0003547018889396,31.95288863649163,Peak,32.92773037686621,1275.1831896587892,1500,39.654631603737045,1083.9057112099708,27.75824212261593
508.2831756854036,39.70035975048083,37.71186964016374,11.144212982230295,2.8777070066358337,0.48163494121428574,24.754815868039213,1.0223970854554936,39.14594510666384,Off-Peak,80.91383663922687,1610.8423533746295,1500,38.89024335040913,1369.216000368435,27.223170345286388
1723.1921426822512,31.708060603254435,31.074419071823772,5.280053194724585,3.763671287764131,0.181086638604275,43.44876551021281,1.4981759746239827,37.344323131096886,Off-Peak,47.31425209367429,1212.5934972405673,1500,25.044125792963094,1030.7044726544823,17.530888055074165
1560.2860157714256,49.44922780055805,44.65889843240443,14.31788543051174,4.197135230670599,0.4232673243650157,28.689238110032566,1.266078917521554,38.51634792489692,Peak,65.89766381572774,1227.5767151096409,1500,40.16611460934084,1043.4402078431947,28.116280226538585
1593.510752061481,40.360208627521956,30.482723343838767,10.229873081917097,2.9733051071861873,0.24758808381421493,22.864424010232867,0.25191011336402874,35.244658518638815,Off-Peak,23.773905951548926,1432.7935505229443,1500,49.71332061578272,1217.8745179445027,34.7993244310479
1656.9055200289185,42.28372488638023,29.05313843980862,5.43223151417779,1.6609515608416037,0.49426393902329535,32.44815328835445,0.22420978384797693,37.86481065192993,Off-Peak,36.400948602985906,1370.4004229033321,1500,29.921852140106296,1164.8403594678323,20.945296498074406
611.0669776011356,34.732195654150146,33.84308227573165,8.424999930081373,2.6587508385977263,0.24726229614511516,20.42092789783,0.679517551243778,38.37649212001489,Peak,55.55129906569698,1764.455751067501,1500,34.75554628724736,1499.7873884073758,24.32888240107315
1037.698592816409,39.66996170213608,26.13681141424777,5.768494618612342,4.145175715366793,0.24060664996429046,26.046396289900837,0.9174673934236179,26.38024876811007,Peak,74.17529737924023,1210.7172656645382,1500,27.156611543357187,1029.1096758148574,19.00962808035003
673.8035892876945,38.58298983916644,44.569889293435814,8.929444393733599,2.6514370824682914,0.3549854515510492,23.304205969281675,0.6229228624406434,39.47825464990988,Off-Peak,82.20495409687038,1073.512994616407,1500,34.203028523311495,912.4860454239459,23.942119966318046
1794.6551388133903,31.497916840039675,36.76867112832849,11.699263421613232,3.7861231744168893,0.4846067226507277,42.165640896585835,1.3377737303328443,30.00419648146095,Peak,22.411241421064183,1432.7851796713771,1500,54.451262000022304,1217.8674027206705,38.11588340001561
1434.947190241337,32.12320707094934,36.13904183328351,9.698899080414396,3.028854726712359,0.4904838423185732,46.97022905752003,0.4707050702786816,31.598492643750333,Peak,32.199217286303174,1147.6156629379052,1500,29.482402831156055,975.4733134972194,20.637681981809237
996.3470372789739,46.74945039237549,38.1159255979944,8.837221747194544,1.9648925004375868,0.38288245858679415,40.382887686276476,1.4378680831527224,36.87855638789223,Peak,78.3833390951403,1330.9013602207133,1500,21.181663920679348,1131.2661561876062,14.827164744475542
595.3375254290354,34.7963990441318,34.94047295554413,6.191570455404648,4.184602032092297,0.4018425462545415,27.56334304119934,1.5689864095889674,34.973444583587465,Peak,85.04443406496131,1149.7583548522618,1500,41.4489275684923,977.2946016244225,29.01424929794461
966.4734825734934,33.89916542997261,25.64127034189083,7.449390456936563,1.3368538162827481,0.3253608703892111,30.17339909986655,0.33620668443173607,38.39589868654086,Off-Peak,38.92572218286289,1704.77591098006,1500,43.179690187225745,1449.0595243330508,30.22578313105802
987.7749830401206,40.09822902500279,37.24622577680793,6.001432877383511,3.0995611310206024,0.40231029565293275,15.002947757177427,1.3365318623896771,31.008606261651583,Peak,38.37224376048645,1261.9597058552026,1500,33.1564289683772,1072.6657499769221,23.209500277864038
1594.409267507096,45.37494262725026,39.32347753912861,13.074987316566608,1.8355641369736198,0.44391186198819865,39.87458844538151,1.9267283542102167,30.599322455142378,Off-Peak,27.042355157853272,1619.8940042733984,1500,45.662749699188005,1376.9099036323887,31.9639247894316
1456.3362070328196,31.23893037157976,33.33498121248106,6.352398279847225,1.2682625141655026,0.2944381212780093,33.859027175801764,0.4663652528003588,25.475332743119797,Peak,32.02351804776054,1758.8827144913853,1500,21.516081085552358,1495.0503073176774,15.06125675988665
1830.8191138644897,41.53615839276512,40.14591144142386,10.953733665488935,3.0117357483329954,0.34794490513204124,46.097599845497456,1.8276753791206937,31.94088065004487,Peak,20.641271350579693,1752.4404641416731,1500,33.622950313036604,1489.5743945204222,23.53606521912562
1208.322387742924,32.38420885681147,29.540025986768413,8.427404135888459,2.9982486237396944,0.31492667809321906,18.024445743006126,1.2514911036206315,35.86106155493663,Peak,67.18649918223156,1419.840877319985,1500,25.78287481656347,1206.8647457219872,18.048012371594428
679.3913689074525,30.72922101651237,29.42553182132368,7.259783846551835,3.8276036067028834,0.32498824541147087,40.389044877304485,1.2227952479302526,29.51768076439324,Peak,92.31130752715455,1786.6040851039993,1500,29.192243560856497,1500.0,20.434570492599548
1569.8671808344925,31.05487904324435,28.228339753751477,11.394684394921038,3.9790027722076196,0.4560191639495764,37.386866468767586,0.19865309640964762,31.940897705107623,Peak,31.966087963054306,1524.749774701152,1500,35.30137498897831,1296.0373084959792,24.710962492284814
1641.177572925346,46.68328216416883,32.43989519578324,9.570023093769407,3.911165954771587,0.2422467320822281,20.633821352390086,1.5217705289341568,28.29096652727917,Peak,80.11549307528348,1102.7911493609572,1500,39.73642331352542,937.3724769568136,27.815496319467794
1341.9157963542443,32.35944967256123,41.94024070778167,9.001454672845592,2.63823493166702,0.18327361024024968,36.695145581633,1.0087188000313105,36.591817088071906,Peak,65.89269490579973,1710.7015544465899,1500,23.727978984064837,1454.0963212796014,16.609585288845384
1656.4507699318415,30.903027288245838,41.55824124298128,10.928520048922216,3.52675914890625,0.28251204410945163,46.974935223065984,1.4702313444867547,25.907673420117206,Peak,95.19375140905379,1374.9513934028619,1500,24.052767278527597,1168.7086843924326,16.836937094969315
1240.6933945465862,38.757997742858244,32.65648415927008,9.912676284900007,3.307780970575841,0.1832340761925061,46.73743950668475,1.6374440965485515,35.580745825007476,Off-Peak,83.84980179762064,1122.1554302351472,1500,46.96179431177336,953.8321156998751,32.87325601824135
1284.099244072991,46.879869438840494,36.78237471960473,8.034842085515608,2.6862470244676784,0.29936017026480766,38.78506298064565,1.0952131094073292,30.684100176174752,Off-Peak,88.21832182073028,1633.1374043274182,1500,36.16529610870812,1388.1667936783053,25.315707276095683
1141.3115275378245,35.24816752978604,39.41632632949831,10.590612877652516,3.388850776743973,0.46140324214282347,11.922924501362404,0.6009241952287969,25.623941040806812,Off-Peak,71.13137218980535,1499.5224060620835,1500,27.060878126188133,1274.594045152771,18.94261468833169
538.1286901161428,38.43425235051833,29.82413549256046,11.694985765506946,4.788991506825051,0.34697340819299116,44.89057349280646,0.3689877336463454,37.802043809376784,Off-Peak,84.9068895628696,1705.6967772885628,1500,29.39668319814151,1449.8422606952784,20.577678238699054
661.8371404899567,30.798450651275026,28.362821717894942,5.266931585868543,1.7715749747255094,0.4421731413212311,36.311144280181594,0.4049559430715871,32.31582794771748,Off-Peak,48.06956027838887,1661.8579706585142,1500,48.80224992332373,1412.579275059737,34.16157494632661
547.1437785301014,38.98157028269752,44.441919864246216,9.658717289076755,4.623088383142106,0.16647636784620473,22.417370127309376,1.7471758424970176,33.989784544241935,Peak,36.72140758697758,1256.0883409248786,1500,22.070354121240516,1067.6750897861468,15.44924788486836
1454.6156168956704,41.552261612742676,37.351146264192366,5.576832845835438,1.2138220559327935,0.46034943701487074,17.490014468227972,0.33479838169773846,35.98046037286685,Peak,93.00159769863714,1205.0516519994967,1500,40.34972469482351,1024.2939041995721,28.244807286376453
971.5339716144899,41.4181410750429,44.62831443667328,6.864054140681111,2.2335568516066426,0.3407148657628463,14.648154519892685,0.83091873878848,34.82611649501783,Peak,78.74687024579364,1587.0628385835957,1500,34.41284962071428,1349.0034127960564,24.088994734499998
1262.856036747054,36.6485338434873,31.75511974264458,10.60508734077973,2.152580994446113,0.11270391549619192,12.00947597031044,0.7351218279491585,35.962853062219175,Peak,27.256231755047217,1458.650291557321,1500,52.44588580293402,1239.852747823723,36.71212006205381
1861.3497108891395,36.31066361326271,39.06063399948263,13.661889152655807,3.505460431523623,0.35324758211401475,40.164129918030255,1.7443657668040435,36.434225268667866,Off-Peak,89.3527622201163,1055.8998481465057,1500,51.604280777153335,897.5148709245299,36.12299654400733
873.9383437233124,32.13247237873196,29.452072730824753,13.828056791884848,1.5248998071091613,0.48055878250436723,19.433719957731014,1.0076176513191542,33.837272958469164,Off-Peak,47.91231519827781,1145.3102394363652,1500,47.56806527761387,973.5137035209104,33.29764569432971
1115.5743845534446,37.335966412925366,30.22400342547826,5.699440101386313,4.529390447359015,0.13166680019014484,10.970117441730203,1.9932481929614616,30.48456746361635,Off-Peak,43.86222324334214,1121.0827574482573,1500,35.39134953403092,952.9203438310187,24.773944673821646
1633.326707814573,31.989893377459293,35.23804242539248,9.191050862867066,4.3142056338601655,0.33298245218782885,25.89082607367957,1.500404017975975,28.64713224574514,Off-Peak,69.86508538291103,1471.8375062863988,1500,45.249450787719226,1251.061880343439,31.674615551403456
843.1972482374338,45.33191889424103,31.392362510161426,10.830064830045512,3.608263278741111,0.4661914411478859,29.304283223693556,1.7167547932681428,38.54354854979181,Peak,65.48789088851709,1068.6098105340432,1500,45.593949855871905,908.3183389539366,31.915764899110332
